,Text,Score
102,"Bottle shared by GMCC2181. Pour was brown to black w/ some reddish hues to it too (when tilted). The head was 1cm and had good retention, steady bubbles rising to the surface. The aroma was coriander spices, oranges, light yeast, some dark fruits. The flavor followed the aroma, nice fruity esters, phenolic spicing, coriander, oranges, mixed dark fruits, and light chocolate and faint smoke/roast in the aftertaste. This sucker had some nice flavors going on, and the only knock was the light (filtered?) mouthfeel combined with seemingly high artificial carbonation. Fix up the latter, and weve got ourselves a very fine beer here - enjoyable as is, though. Thanks, Gabe, for sharing!
",5
103,"Bottle courtesy of stfun.  Pours dark brown with a dissipating white head.  Smells of tea, some caramel, hints of nuttiness.  Tastes of chocolate, some spice, molasses, fruity hints, earthy.  Interesting.
",5
104,"22 oz bottle: Pours like coffee, deep black core with dark brown highlights around the rim of the glass.  The head starts healthy, but settles into a skim after a few sips.  The nose really reminds me of a brown ale - notes of toffee, flat caramel and semi-sweet chocolate are abound.  The belgian yeast adds some light, fruity esthers that add an interesting dimension.  The body is chewy with an onslaught of sweet malts.  Notes of caramel and baked brown initially hit the tongue.  The yeast takes on a bigger role here, adding deep fruits, overripe banana, plums and more.  Drinks well and has an interesting complexity.
",5
105,"Pours near black with ruby hues and a mostly receding tan foamy head. Taste is toffee, light chocolate, phenolic fruits, cherries, and spice. Mouthfeel is medium to full with lush carbonation. I dont know why this is considered a traditional ale, its pretty much a Belgian-style stout, except for the serious shortage of yeast character.
",1
106,"bomber thanks to immy.....pours deep dark brown with frothy yet thin off-white head.....aroma mostly made up of dark fruits, some banana, and other sweet malts.  dont notice too much chocolate or roast....flavors of sweet malt, a little caramel with some dark fruit and pepper accents. carbonation is lively and mouthfeel was a little thin.
",1
107,"22 ounce bottle.  Pours mostly black with some ruby highlights when held to light.  Slim off white head.  I smell floral hops, berries, bubble gum,  and some banana.  Pretty much taste the same thing.  A little bit of clove flavor as well.  Medium body.  High carbonation.  Dry finish.  Just an okay beer.
",5
108,"Bottle:  Pours a dark ruby-tinted amber with no head.  Roasted malt, sweet bread dough and some subtle chocolate notes in the nose.  Dry, bread dough flavor which ended up being much sweeter than expected.  Has a nice belgian yeast taste to it.  Not much in the way of body on this but still drinkable.
",5
109,"Bomber from BBB63; Nose of rye and vanilla; Dark brown with a medium beige head; flavor of bourbon, caramel, and peppery spiciness. I love the flavors but not quite enough complexity for a bigger rating!
",5
110,"(sample from irishboy)dark brown with red and light brown highlights.not much head.i picked up belgian yeast,vanilla,dark fruit,rye,andsome hops.
",5
111,"UPDATED: JAN 5, 2009 good palate and aroma. dark dark beer. i expected it to be thick and creamy, but was surprised by the light and crispness. no tracing or head. flavor was sharp, but not bitter, and smooth throughout.  taste of grapes floating around. almost like a wine-beer, if that makes any sense.
",5
112,"Bottle.  Cocoa, iced coffee, and malt aroma.  Dark brown with a thin head.  Raisin and toffee malt flavor with a light licorice finish.  Fairly solid Belgian ale.
",5
113,"Had nearly 10 of their beers and this was by far my least favorite. A golden pour with nearly no head. Aroma and flavor is extremely light. This beer was very ordinary. Light pale ale qualities.
",1
114,"Another quality session IPA.  The lowest ABV of any IPA I would buy for regular consumption.  Tasty..but could be improved upon a little bit.  A brand new batch was just made. Im with the guy who thinks Chinook...I love the grapefruit taste in this beer.  Mad Anthony India Pale Ale is 100% Chinook so that might explain why I like Barley quite well.  Ill ask Mike at Barley and report back with reviews on their full line.
",5
115,"Received in a trade with mmm///beer, so thanks bro.  The beer was quite nice actually, with enough hops to satisfy this West Coast hop head.  No it wasnt a flat out assault on the senses, but subtley has its place and it had a place in this beer.		The beer poured out a clear, medium/dark amber color with a 2-finger light tan head.  Aroma was mostly citrusy, slightly vegetative, a bit astringent, with a light toasted malt angle.  Flavor had notes of citrus, a bit iced tea to it, some minor malt sweetness but the thing that suprised me at how dry it was, which really seemed to amplify the hoppage.  Nice beer!
",1
116,"bottle thanks to mmm///beer.  deep ruby color with a 1 finger cream head.  great hoppy, citrusy and slight spicy scent.  good thickness and a mild hop flavor that isnt bitter.
",5
117,"on tap-pours a light tan head that laces and amber color.  Aroma is northwest hops-grapefruit.  Taste is sweet northwest hops-grapefruit/slight bitter, some medium malt.  	*@Indiana Beerfest-on cask-pours a white ring for a head and hazy gold color.  Aroma is pine-hops (Chinook?), some medium malt.  Taste is resin/pine-hops (Chinook?), some medium malt.  Minimum carbonation.
",5
118,"Bottle via trade with mmm///beer.  This brew pours a thick, hazy orange with a continual slow bubbling and a modest light head. The aroma is dominated by the hops, grapefruit and a sharp floral scent, with some sweet malt seeping through. The mouth feel is thick and fizzy, tickling the tongue. No definitive malt flavor shines through, but its sweetness adds some balance to the citric, earthy hop bitterness that takes over the taste. Nice bitter finish. Pretty good stuff.
",1
119,"Pours a transparent bright copper orange with a spotty-lacing off-white head.  Aroma of sweet toasty caramel malts with a touch of resiny, piny hops.  Starts with good fullness and sweet crystal maltiness with a decent balance of piny bittering and flavor hops.  Finishes with nice residual sweetness and a crisp bitterness.  Certainly more on the maltier side of IPAs, but I like it.
",5
120,"Pretty malty for an IPA. Lingering bitter taste and dry mouth follow. Maybe a beer trying to hard? Settles oddly in your belly.
",5
121,"12 oz. poured into shaker (purchased at Liquor Barn- Louisville, KY)- poured transparent orange/amber color, small off white head formed and quietly bubbled away with some lacing, low carbonation.  Aroma of floral hops, citrus, and malt.  Hits the mouth with a low-medium body, malt comes in at first but quickly transforms into hops that strike the back on the tongue.  Finish has a tendency to drop off, sharply.  Its welcome in my fridge anytime.
",5
122,"Pint at the brewpub.  Dark copper with heavy hops on the nose.  Nice hop bite in the flavor with a fairly short clean finish.  Decent I.P.A.  	P.S. One of my favorite movies!
",1
123,"bottle.  decent IPA.  good hop flavor...not overly strong but pretty smooth.  Id call this average overall
",1
124,"On tap at the brewpub.  I think this was being served from the beer engine.  Pour was dark amber with a good off white head.  The aroma and flavor are both very strong with citrus hops.  The flavor was even kind of gooey.  Medium body with an appropriate amount of carbonation.  Dry finish.  Really a nice beer.
",5
125,"12 oz. bottle.  Pours a slightly hazy dark amber color with a dense beige head.  The aroma is orange citrus, moderately sweet caramel malt, and a touch of pineapple.  The flavor has a good bit of caramel malt to balance the citrusy hop bitterness.  This one shows good balance and judging by the scores is a little underappreciated IMHO.  Smooth and easy to drink with a medium/full body.  A very solid IPA.
",5
126,"(bottle) copper with nice head. Citrus/floral aroma. Flavor is citrus/floral hops with caramel malt.
",1
127,"12oz bottle. Lots of malt, quite possibly lots of caramel malts because it comes off as overly sweet even with the large amount of resiny hops. The hop bitterness is there, but the flavor and aroma contribution seems minimal. Big mouthfeel, lots of carbonation. Not the way I like my IPAs.
",1
128,"12 oz bottle into shaker.  The aroma is dominated by floral and citrus hops while the flavor is mostly dominated by grapefruit hops.  It is smooth and sweet with just the right bite.  Medium bodied on the palate.  Overall: Not much to say here except that this beer is underrated and delicious IMO.
",5
129,"Bottle purchased at Corral Liquors, in Granite City, IL. Pours a cloudy copper with two fingers of frothy, ecru head that laces well. The aroma is a slightly musky blend of floral, citric and lightly earthy hops over pale malt. On the light side of medium-bodied, the palate is slightly grainy with a bitter, resinous hop finish. Toasted malt with a solid hit of floral and faint citric hops, it finishes dry and bitter. This is a decent brew, but its certainly not among my favorite IPAs.
",1
130,"Bottle,  Heavy hoppy aroma and taste.  Grapefruit and orange peel flavors shine through.  Decent frothy off white head with decent lacing.  Huge floaties with a medium amber color. Hoppy bitter initial flavor that carries over to the end.  Medium bodied with a rather dry texture.  Medium carbonation.  An average IPA.
",1
131,"Nice white frothy head with sediment floating in the glass. Amber/orange color. Smells and tastes very hoppy and very bitter at the end. Pretty good stuff.
",1
132,"orange in color with a dirty white head, citrus and caramel aroma, flavor is of citrus and has the perfect amount of hops.  great ipa
",5
133,"Thanks to Stfun.  Cloudy coper color. Smell of hops, malt, light citrus, orange peal and some lemon grass.  Taste of a big malt background with pine, hops, orange zest and decent dry bitterness.
",5
134,"I typically dont enjoy IPAs, however, this flavor was not a bitter as most IPAs. It smells and looks good. Not as strong as Id expect, but a good smell. The flavor was delicious, however, it clearly is not the flavor of an IPA. I really dont enjoy how it stays on my tounge, it feels coated with bitterness. I was impressed with this beer from the standpoint that it tastes, smells, and looks good. However, it is not quite correct for an IPA. Also, it doesnt sit on my palate well. Overall, a very good beginners IPA.
",1
